time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-01-18 10:10:00,73.21,0.0,73.21000000000001,4.53,4.34
2020-01-18 11:10:00,169.7,39.78,129.91,5.0,4.34
2020-01-18 12:10:00,59.98,0.0,59.980000000000004,5.23,3.93
2020-01-18 13:10:00,429.33,262.51,166.82,5.53,3.86
2020-01-18 14:10:00,488.4,367.99,120.39999999999999,5.75,3.66
2020-01-18 15:10:00,134.3,89.88,44.42,4.85,3.59
2020-01-18 16:10:00,0.0,0.0,0.0,4.0,2.97
2020-01-18 17:10:00,0.0,0.0,0.0,3.41,2.97
2020-01-18 18:10:00,0.0,0.0,0.0,3.05,2.76
2020-01-18 19:10:00,0.0,0.0,0.0,2.44,2.55
2020-01-18 20:10:00,0.0,0.0,0.0,2.11,2.48
2020-01-18 21:10:00,0.0,0.0,0.0,1.92,2.55
2020-01-18 22:10:00,0.0,0.0,0.0,1.59,2.55
2020-01-18 23:10:00,0.0,0.0,0.0,1.43,2.55
2020-01-19 00:10:00,0.0,0.0,0.0,1.09,2.55
2020-01-19 01:10:00,0.0,0.0,0.0,0.89,2.48
2020-01-19 02:10:00,0.0,0.0,0.0,0.82,2.34
2020-01-19 03:10:00,0.0,0.0,0.0,0.62,2.34
2020-01-19 04:10:00,0.0,0.0,0.0,0.32,2.41
2020-01-19 05:10:00,0.0,0.0,0.0,0.56,2.28
2020-01-19 06:10:00,0.0,0.0,0.0,0.38,2.21
2020-01-19 07:10:00,0.0,0.0,0.0,0.76,2.14
2020-01-19 08:10:00,237.8,189.04,48.76,0.39,2.14
2020-01-19 09:10:00,499.02,381.72,117.3,1.26,1.86
2020-01-19 10:10:00,67.03,0.0,67.04,2.82,3.1
2020-01-19 11:10:00,121.39,11.27,110.12,3.88,3.24
2020-01-19 12:10:00,88.2,0.0,88.2,4.47,3.24
2020-01-19 13:10:00,472.17,301.45,170.72,5.02,3.31
2020-01-19 14:10:00,27.34,0.0,27.35,4.92,2.62
2020-01-19 15:10:00,29.55,5.77,23.779999999999998,4.95,2.41
2020-01-19 16:10:00,0.0,0.0,0.0,4.07,2.21
2020-01-19 17:10:00,0.0,0.0,0.0,3.33,2.21
2020-01-19 18:10:00,0.0,0.0,0.0,2.61,2.21
2020-01-19 19:10:00,0.0,0.0,0.0,2.15,2.14
2020-01-19 20:10:00,0.0,0.0,0.0,1.72,2.07
2020-01-19 21:10:00,0.0,0.0,0.0,1.42,2.0
2020-01-19 22:10:00,0.0,0.0,0.0,0.74,1.86
2020-01-19 23:10:00,0.0,0.0,0.0,0.32,1.79
2020-01-20 00:10:00,0.0,0.0,0.0,0.17,1.66
2020-01-20 01:10:00,0.0,0.0,0.0,-0.01,1.45
2020-01-20 02:10:00,0.0,0.0,0.0,-0.4,1.59
2020-01-20 03:10:00,0.0,0.0,0.0,-0.35,1.52
2020-01-20 04:10:00,0.0,0.0,0.0,-0.46,1.45
2020-01-20 05:10:00,0.0,0.0,0.0,0.22,1.1
2020-01-20 06:10:00,0.0,0.0,0.0,1.34,0.55
2020-01-20 07:10:00,0.0,0.0,0.0,1.78,0.62
2020-01-20 08:10:00,70.15,35.54,34.61,1.42,0.69
2020-01-20 09:10:00,75.46,10.56,64.89999999999999,2.33,0.21
2020-01-20 10:10:00,118.05,17.83,100.23,3.48,0.07
2020-01-20 11:10:00,131.68,16.74,114.94,4.32,0.21
2020-01-20 12:10:00,248.79,91.93,156.86,5.14,0.55
2020-01-20 13:10:00,218.35,82.65,135.7,5.37,1.03
2020-01-20 14:10:00,479.74,356.52,123.22,5.26,1.03
2020-01-20 15:10:00,223.26,166.99,56.269999999999996,5.11,0.76
2020-01-20 16:10:00,0.0,0.0,0.0,4.69,0.9
2020-01-20 17:10:00,0.0,0.0,0.0,3.61,0.9
2020-01-20 18:10:00,0.0,0.0,0.0,3.55,0.55
2020-01-20 19:10:00,0.0,0.0,0.0,1.8,1.17
2020-01-20 20:10:00,0.0,0.0,0.0,0.86,1.38
2020-01-20 21:10:00,0.0,0.0,0.0,-0.32,1.72
2020-01-20 22:10:00,0.0,0.0,0.0,-1.04,1.93
2020-01-20 23:10:00,0.0,0.0,0.0,-1.57,1.86
2020-01-21 00:10:00,0.0,0.0,0.0,-2.24,1.79
2020-01-21 01:10:00,0.0,0.0,0.0,-2.74,1.72
2020-01-21 02:10:00,0.0,0.0,0.0,-3.12,1.72
2020-01-21 03:10:00,0.0,0.0,0.0,-3.37,1.66
2020-01-21 04:10:00,0.0,0.0,0.0,-3.23,1.45
2020-01-21 05:10:00,0.0,0.0,0.0,-3.1,1.38
2020-01-21 06:10:00,0.0,0.0,0.0,-3.42,1.45
2020-01-21 07:10:00,0.0,0.0,0.0,-3.81,2.14
2020-01-21 08:10:00,301.83,247.33,54.5,-3.44,2.07
2020-01-21 09:10:00,578.17,468.52,109.66,-1.24,1.52
2020-01-21 10:10:00,729.86,585.13,144.73,1.55,1.31
2020-01-21 11:10:00,830.31,677.42,152.89000000000001,3.02,1.31
2020-01-21 12:10:00,806.68,642.95,163.73999999999998,3.86,1.03
2020-01-21 13:10:00,737.03,592.6,144.43,4.21,0.34
2020-01-21 14:10:00,584.16,470.13,114.04,4.16,0.07
2020-01-21 15:10:00,333.51,268.58,64.94,3.73,0.14
2020-01-21 16:10:00,0.0,0.0,0.0,2.81,0.62
2020-01-21 17:10:00,0.0,0.0,0.0,1.91,0.83
2020-01-21 18:10:00,0.0,0.0,0.0,1.26,0.9
2020-01-21 19:10:00,0.0,0.0,0.0,1.31,0.76
2020-01-21 20:10:00,0.0,0.0,0.0,0.66,0.69
2020-01-21 21:10:00,0.0,0.0,0.0,-0.24,1.1
2020-01-21 22:10:00,0.0,0.0,0.0,-1.62,1.31
2020-01-21 23:10:00,0.0,0.0,0.0,-0.64,0.62
2020-01-22 00:10:00,0.0,0.0,0.0,-1.02,0.41
2020-01-22 01:10:00,0.0,0.0,0.0,-1.53,0.83
2020-01-22 02:10:00,0.0,0.0,0.0,-3.54,1.52
2020-01-22 03:10:00,0.0,0.0,0.0,-3.11,1.31
2020-01-22 04:10:00,0.0,0.0,0.0,-2.73,1.1
2020-01-22 05:10:00,0.0,0.0,0.0,-2.4,0.97
2020-01-22 06:10:00,0.0,0.0,0.0,-2.09,1.31
2020-01-22 07:10:00,0.0,0.0,0.0,-1.87,0.62
2020-01-22 08:10:00,17.64,0.0,17.64,-1.74,1.66
2020-01-22 09:10:00,145.37,54.75,90.61999999999999,-1.36,1.38
2020-01-22 10:10:00,107.66,11.64,96.02,-0.65,0.69
2020-01-22 11:10:00,51.16,0.0,51.160000000000004,0.61,0.69
2020-01-22 12:10:00,96.74,2.73,94.0,1.25,0.76
2020-01-22 13:10:00,56.45,0.0,56.449999999999996,1.56,0.76
2020-01-22 14:10:00,79.24,10.06,69.18,1.61,0.9
2020-01-22 15:10:00,124.26,72.63,51.629999999999995,1.44,0.97
2020-01-22 16:10:00,0.0,0.0,0.0,1.15,0.97
2020-01-22 17:10:00,0.0,0.0,0.0,0.91,0.9
2020-01-22 18:10:00,0.0,0.0,0.0,0.78,0.83
2020-01-22 19:10:00,0.0,0.0,0.0,0.63,0.62
2020-01-22 20:10:00,0.0,0.0,0.0,0.7,0.69
2020-01-22 21:10:00,0.0,0.0,0.0,0.75,0.62
2020-01-22 22:10:00,0.0,0.0,0.0,0.87,0.48
2020-01-22 23:10:00,0.0,0.0,0.0,0.82,0.62
2020-01-23 00:10:00,0.0,0.0,0.0,0.82,0.76
2020-01-23 01:10:00,0.0,0.0,0.0,0.88,0.9
2020-01-23 02:10:00,0.0,0.0,0.0,1.11,1.1
2020-01-23 03:10:00,0.0,0.0,0.0,1.22,1.24
2020-01-23 04:10:00,0.0,0.0,0.0,1.35,1.31
2020-01-23 05:10:00,0.0,0.0,0.0,1.44,1.52
2020-01-23 06:10:00,0.0,0.0,0.0,1.5,1.72
2020-01-23 07:10:00,0.0,0.0,0.0,1.26,2.14
2020-01-23 08:10:00,38.17,10.84,27.34,1.48,2.14
2020-01-23 09:10:00,41.46,0.0,41.46,1.82,2.21
2020-01-23 10:10:00,43.22,0.0,43.22,2.63,3.03
2020-01-23 11:10:00,44.98,0.0,44.980000000000004,3.28,2.69
2020-01-23 12:10:00,41.46,0.0,41.46,3.82,2.34
2020-01-23 13:10:00,43.22,0.0,43.22,3.92,1.93
2020-01-23 14:10:00,30.87,0.0,30.880000000000003,3.88,1.86
2020-01-23 15:10:00,23.81,0.0,23.81,3.7,1.72
2020-01-23 16:10:00,0.0,0.0,0.0,3.27,1.45
2020-01-23 17:10:00,0.0,0.0,0.0,2.71,1.45
2020-01-23 18:10:00,0.0,0.0,0.0,2.05,1.59
2020-01-23 19:10:00,0.0,0.0,0.0,1.15,2.34
2020-01-23 20:10:00,0.0,0.0,0.0,0.85,2.48
2020-01-23 21:10:00,0.0,0.0,0.0,0.43,2.48
2020-01-23 22:10:00,0.0,0.0,0.0,0.13,2.48
2020-01-23 23:10:00,0.0,0.0,0.0,-0.11,2.41
2020-01-24 00:10:00,0.0,0.0,0.0,-0.63,2.28
2020-01-24 01:10:00,0.0,0.0,0.0,-0.89,2.14
2020-01-24 02:10:00,0.0,0.0,0.0,-1.21,1.93
2020-01-24 03:10:00,0.0,0.0,0.0,-1.82,1.72
2020-01-24 04:10:00,0.0,0.0,0.0,-2.19,1.72
2020-01-24 05:10:00,0.0,0.0,0.0,-2.5,1.66
2020-01-24 06:10:00,0.0,0.0,0.0,-2.62,1.72
2020-01-24 07:10:00,0.0,0.0,0.0,-1.92,2.0
2020-01-24 08:10:00,40.9,10.52,30.38,-1.47,1.93
2020-01-24 09:10:00,49.39,0.0,49.39,0.04,1.79
2020-01-24 10:10:00,59.98,0.0,59.980000000000004,1.61,1.45
2020-01-24 11:10:00,58.21,0.0,58.21,2.67,0.76
2020-01-24 12:10:00,49.39,0.0,49.39,3.56,0.55
2020-01-24 13:10:00,54.69,0.0,54.69,4.16,0.48
2020-01-24 14:10:00,63.83,3.25,60.580000000000005,4.45,0.14
2020-01-24 15:10:00,78.99,33.95,45.04,4.22,0.21
2020-01-24 16:10:00,0.0,0.0,0.0,2.98,0.83
2020-01-24 17:10:00,0.0,0.0,0.0,1.79,1.1
2020-01-24 18:10:00,0.0,0.0,0.0,1.52,1.03
2020-01-24 19:10:00,0.0,0.0,0.0,-2.17,1.72
2020-01-24 20:10:00,0.0,0.0,0.0,-1.33,1.17
2020-01-24 21:10:00,0.0,0.0,0.0,-1.06,0.9
2020-01-24 22:10:00,0.0,0.0,0.0,-1.1,0.97
2020-01-24 23:10:00,0.0,0.0,0.0,-1.85,1.17
2020-01-25 00:10:00,0.0,0.0,0.0,-2.04,1.31
2020-01-25 01:10:00,0.0,0.0,0.0,-2.03,1.31
2020-01-25 02:10:00,0.0,0.0,0.0,-1.89,1.24
2020-01-25 03:10:00,0.0,0.0,0.0,-1.59,1.24
2020-01-25 04:10:00,0.0,0.0,0.0,-0.58,1.1
2020-01-25 05:10:00,0.0,0.0,0.0,-0.04,1.31
2020-01-25 06:10:00,0.0,0.0,0.0,0.53,1.24
2020-01-25 07:10:00,0.0,0.0,0.0,0.07,1.38
2020-01-25 08:10:00,48.52,15.32,33.199999999999996,0.44,1.38
2020-01-25 09:10:00,63.88,3.28,60.6,1.52,1.31
2020-01-25 10:10:00,84.48,2.82,81.66,2.54,1.31
2020-01-25 11:10:00,79.38,0.0,79.39,3.46,1.45
2020-01-25 12:10:00,79.38,0.0,79.39,4.32,1.52
2020-01-25 13:10:00,173.21,44.63,128.58,4.7,1.45
2020-01-25 14:10:00,101.23,19.18,82.05,5.1,1.45
2020-01-25 15:10:00,37.36,4.69,32.66,4.95,1.1
2020-01-25 16:10:00,0.0,0.0,0.0,4.09,1.72
2020-01-25 17:10:00,0.0,0.0,0.0,3.08,2.14
2020-01-25 18:10:00,0.0,0.0,0.0,2.8,2.28
2020-01-25 19:10:00,0.0,0.0,0.0,1.71,2.28
2020-01-25 20:10:00,0.0,0.0,0.0,1.32,2.34
2020-01-25 21:10:00,0.0,0.0,0.0,1.32,2.48
2020-01-25 22:10:00,0.0,0.0,0.0,1.02,2.69
2020-01-25 23:10:00,0.0,0.0,0.0,0.69,2.9
2020-01-26 00:10:00,0.0,0.0,0.0,1.05,2.97
2020-01-26 01:10:00,0.0,0.0,0.0,1.23,2.97
2020-01-26 02:10:00,0.0,0.0,0.0,1.3,2.9
2020-01-26 03:10:00,0.0,0.0,0.0,1.67,2.9
2020-01-26 04:10:00,0.0,0.0,0.0,1.85,2.97
2020-01-26 05:10:00,0.0,0.0,0.0,2.07,3.03
2020-01-26 06:10:00,0.0,0.0,0.0,2.08,3.1
2020-01-26 07:10:00,0.0,0.0,0.0,1.82,3.52
2020-01-26 08:10:00,133.44,79.29,54.14,2.1,3.38
2020-01-26 09:10:00,332.1,203.3,128.79999999999998,2.67,3.38
2020-01-26 10:10:00,502.96,323.1,179.85999999999999,3.67,3.59
2020-01-26 11:10:00,786.68,621.73,164.95000000000002,5.01,4.34
2020-01-26 12:10:00,808.61,651.5,157.11,6.06,3.93
2020-01-26 13:10:00,725.18,579.05,146.14,6.73,3.52
2020-01-26 14:10:00,597.28,487.67,109.61,7.1,3.24
2020-01-26 15:10:00,206.28,136.43,69.85000000000001,6.84,3.17
2020-01-26 16:10:00,0.0,0.0,0.0,5.71,3.38
2020-01-26 17:10:00,0.0,0.0,0.0,5.07,3.45
2020-01-26 18:10:00,0.0,0.0,0.0,5.05,3.45
2020-01-26 19:10:00,0.0,0.0,0.0,4.63,3.59
2020-01-26 20:10:00,0.0,0.0,0.0,4.45,3.45
2020-01-26 21:10:00,0.0,0.0,0.0,4.27,3.38
2020-01-26 22:10:00,0.0,0.0,0.0,4.36,3.38
2020-01-26 23:10:00,0.0,0.0,0.0,4.77,3.45
2020-01-27 00:10:00,0.0,0.0,0.0,5.3,3.72
2020-01-27 01:10:00,0.0,0.0,0.0,5.63,4.0
2020-01-27 02:10:00,0.0,0.0,0.0,5.85,4.28
2020-01-27 03:10:00,0.0,0.0,0.0,5.87,4.34
2020-01-27 04:10:00,0.0,0.0,0.0,5.99,4.55
2020-01-27 05:10:00,0.0,0.0,0.0,5.98,4.69
2020-01-27 06:10:00,0.0,0.0,0.0,5.9,4.9
2020-01-27 07:10:00,0.0,0.0,0.0,6.46,4.62
2020-01-27 08:10:00,42.44,9.62,32.81,6.78,4.62
2020-01-27 09:10:00,80.33,9.54,70.79,7.05,4.69
2020-01-27 10:10:00,149.59,30.3,119.29,7.22,4.9
2020-01-27 11:10:00,111.2,5.22,105.98,7.35,4.97
2020-01-27 12:10:00,71.44,0.0,71.44,7.4,4.97
2020-01-27 13:10:00,48.51,0.0,48.51,7.14,4.97
2020-01-27 14:10:00,32.64,0.0,32.63,7.05,4.83
2020-01-27 15:10:00,36.96,4.41,32.55,6.86,4.62
2020-01-27 16:10:00,0.0,0.0,0.0,6.63,4.55
2020-01-27 17:10:00,0.0,0.0,0.0,6.55,4.34
2020-01-27 18:10:00,0.0,0.0,0.0,6.62,4.28
2020-01-27 19:10:00,0.0,0.0,0.0,6.73,4.0
2020-01-27 20:10:00,0.0,0.0,0.0,6.49,4.55
2020-01-27 21:10:00,0.0,0.0,0.0,6.29,5.17
2020-01-27 22:10:00,0.0,0.0,0.0,6.13,6.0
2020-01-27 23:10:00,0.0,0.0,0.0,6.2,6.28
2020-01-28 00:10:00,0.0,0.0,0.0,6.57,6.21
2020-01-28 01:10:00,0.0,0.0,0.0,6.71,5.86
2020-01-28 02:10:00,0.0,0.0,0.0,6.23,4.97
2020-01-28 03:10:00,0.0,0.0,0.0,6.0,4.69
2020-01-28 04:10:00,0.0,0.0,0.0,6.1,4.69
2020-01-28 05:10:00,0.0,0.0,0.0,6.01,4.48
2020-01-28 06:10:00,0.0,0.0,0.0,5.61,4.21
2020-01-28 07:10:00,0.0,0.0,0.0,5.42,5.52
2020-01-28 08:10:00,6.17,0.0,6.18,4.85,7.66
2020-01-28 09:10:00,131.64,37.57,94.07,4.59,7.72
2020-01-28 10:10:00,79.38,0.0,79.39,4.74,7.86
2020-01-28 11:10:00,59.1,0.0,59.09,4.94,7.86
2020-01-28 12:10:00,519.56,306.34,213.22,5.02,9.03
2020-01-28 13:10:00,455.9,266.72,189.19,4.79,8.97
2020-01-28 14:10:00,547.68,414.59,133.09,4.74,8.28
2020-01-28 15:10:00,342.77,265.12,77.66000000000001,4.1,7.17
2020-01-28 16:10:00,0.0,0.0,0.0,3.59,6.07
2020-01-28 17:10:00,0.0,0.0,0.0,3.48,5.52
2020-01-28 18:10:00,0.0,0.0,0.0,3.04,5.24
2020-01-28 19:10:00,0.0,0.0,0.0,2.98,5.1
2020-01-28 20:10:00,0.0,0.0,0.0,3.37,5.1
2020-01-28 21:10:00,0.0,0.0,0.0,3.35,4.76
2020-01-28 22:10:00,0.0,0.0,0.0,3.22,4.55
2020-01-28 23:10:00,0.0,0.0,0.0,2.94,4.48
2020-01-29 00:10:00,0.0,0.0,0.0,2.59,4.41
2020-01-29 01:10:00,0.0,0.0,0.0,2.43,4.62
2020-01-29 02:10:00,0.0,0.0,0.0,2.41,4.83
2020-01-29 03:10:00,0.0,0.0,0.0,2.53,4.97
2020-01-29 04:10:00,0.0,0.0,0.0,2.6,5.03
2020-01-29 05:10:00,0.0,0.0,0.0,2.73,4.83
2020-01-29 06:10:00,0.0,0.0,0.0,2.58,4.62
2020-01-29 07:10:00,0.0,0.0,0.0,2.71,4.69
2020-01-29 08:10:00,118.47,63.47,55.01,2.84,4.76
2020-01-29 09:10:00,223.19,104.84,118.34,3.21,4.69
2020-01-29 10:10:00,94.94,2.69,92.26,3.86,5.31
2020-01-29 11:10:00,64.39,0.0,64.39,4.63,6.07
2020-01-29 12:10:00,91.73,0.0,91.74,5.02,6.28
2020-01-29 13:10:00,157.27,29.29,127.97,5.17,5.79
2020-01-29 14:10:00,37.93,0.0,37.93,5.3,5.31
2020-01-29 15:10:00,129.38,66.41,62.970000000000006,5.08,4.76
2020-01-29 16:10:00,0.0,0.0,0.0,4.42,4.21
2020-01-29 17:10:00,0.0,0.0,0.0,3.92,3.79
2020-01-29 18:10:00,0.0,0.0,0.0,3.77,3.52
2020-01-29 19:10:00,0.0,0.0,0.0,3.53,3.24
2020-01-29 20:10:00,0.0,0.0,0.0,3.41,3.17
2020-01-29 21:10:00,0.0,0.0,0.0,3.73,3.31
2020-01-29 22:10:00,0.0,0.0,0.0,4.04,3.66
2020-01-29 23:10:00,0.0,0.0,0.0,4.4,3.86
2020-01-30 00:10:00,0.0,0.0,0.0,4.65,4.21
2020-01-30 01:10:00,0.0,0.0,0.0,4.91,4.41
2020-01-30 02:10:00,0.0,0.0,0.0,5.34,4.41
2020-01-30 03:10:00,0.0,0.0,0.0,5.49,4.41
2020-01-30 04:10:00,0.0,0.0,0.0,5.4,4.28
2020-01-30 05:10:00,0.0,0.0,0.0,5.03,4.07
2020-01-30 06:10:00,0.0,0.0,0.0,4.78,3.93
2020-01-30 07:10:00,0.0,0.0,0.0,4.66,3.72
2020-01-30 08:10:00,101.67,48.42,53.25,4.65,3.66
2020-01-30 09:10:00,233.26,112.36,120.89999999999999,5.68,3.72
2020-01-30 10:10:00,657.39,489.7,167.67999999999998,7.09,3.24
2020-01-30 11:10:00,553.33,341.55,211.79,8.35,3.52
2020-01-30 12:10:00,258.16,85.75,172.41,9.25,3.59
2020-01-30 13:10:00,219.93,71.06,148.87,9.98,3.93
2020-01-30 14:10:00,374.01,230.44,143.56,10.17,4.48
2020-01-30 15:10:00,57.02,12.09,44.92,9.87,4.69
2020-01-30 16:10:00,0.0,0.0,0.0,9.59,5.17
2020-01-30 17:10:00,0.0,0.0,0.0,9.28,5.24
2020-01-30 18:10:00,0.0,0.0,0.0,8.73,5.17
2020-01-30 19:10:00,0.0,0.0,0.0,8.71,4.97
2020-01-30 20:10:00,0.0,0.0,0.0,9.22,5.1
2020-01-30 21:10:00,0.0,0.0,0.0,10.18,5.59
2020-01-30 22:10:00,0.0,0.0,0.0,11.26,6.28
2020-01-30 23:10:00,0.0,0.0,0.0,11.72,6.55
2020-01-31 00:10:00,0.0,0.0,0.0,11.82,6.62
2020-01-31 01:10:00,0.0,0.0,0.0,11.76,6.69
2020-01-31 02:10:00,0.0,0.0,0.0,11.58,6.48
2020-01-31 03:10:00,0.0,0.0,0.0,11.37,6.07
2020-01-31 04:10:00,0.0,0.0,0.0,11.05,5.66
2020-01-31 05:10:00,0.0,0.0,0.0,10.69,5.24
2020-01-31 06:10:00,0.0,0.0,0.0,10.29,4.83
2020-01-31 07:10:00,0.0,0.0,0.0,10.04,4.83
2020-01-31 08:10:00,64.91,21.38,43.54,9.72,4.41
2020-01-31 09:10:00,96.74,14.95,81.78,9.65,4.34
2020-01-31 10:10:00,423.98,242.03,181.95000000000002,9.95,4.9
2020-01-31 11:10:00,380.27,182.8,197.48000000000002,10.6,5.59
2020-01-31 12:10:00,270.31,94.85,175.45000000000002,11.05,5.17
2020-01-31 13:10:00,345.93,169.09,176.84,11.42,5.86
2020-01-31 14:10:00,456.86,314.15,142.71,11.64,4.9
2020-01-31 15:10:00,170.84,97.95,72.88000000000001,11.57,4.07
2020-01-31 16:10:00,0.0,0.0,0.0,11.38,3.86
2020-01-31 17:10:00,0.0,0.0,0.0,10.96,3.86
2020-01-31 18:10:00,0.0,0.0,0.0,10.75,3.93
2020-01-31 19:10:00,0.0,0.0,0.0,10.97,4.14
2020-01-31 20:10:00,0.0,0.0,0.0,10.65,4.28
2020-01-31 21:10:00,0.0,0.0,0.0,10.65,4.34
2020-01-31 22:10:00,0.0,0.0,0.0,10.74,4.41
2020-01-31 23:10:00,0.0,0.0,0.0,10.85,4.62
2020-02-01 00:10:00,0.0,0.0,0.0,11.09,4.76
2020-02-01 01:10:00,0.0,0.0,0.0,11.03,4.62
2020-02-01 02:10:00,0.0,0.0,0.0,10.93,4.69
2020-02-01 03:10:00,0.0,0.0,0.0,10.72,4.69
2020-02-01 04:10:00,0.0,0.0,0.0,10.61,4.69
2020-02-01 05:10:00,0.0,0.0,0.0,10.54,4.9
2020-02-01 06:10:00,0.0,0.0,0.0,10.52,5.1
2020-02-01 07:10:00,0.0,0.0,0.0,11.0,5.03
2020-02-01 08:10:00,36.64,4.15,32.48,11.23,4.9
2020-02-01 09:10:00,40.57,0.0,40.58,11.3,4.76
2020-02-01 10:10:00,51.16,0.0,51.160000000000004,11.19,4.69
2020-02-01 11:10:00,57.33,0.0,57.33,10.97,4.41
2020-02-01 12:10:00,88.2,0.0,88.2,11.08,4.9
2020-02-01 13:10:00,145.67,23.14,122.53,10.88,5.79
2020-02-01 14:10:00,95.9,11.46,84.44,10.57,5.86
2020-02-01 15:10:00,10.58,0.0,10.58,10.52,5.52
2020-02-01 16:10:00,0.0,0.0,0.0,10.29,5.59
2020-02-01 17:10:00,0.0,0.0,0.0,9.67,6.07
2020-02-01 18:10:00,0.0,0.0,0.0,9.43,6.28
2020-02-01 19:10:00,0.0,0.0,0.0,9.03,6.41
2020-02-01 20:10:00,0.0,0.0,0.0,8.59,6.41
2020-02-01 21:10:00,0.0,0.0,0.0,8.07,5.86
2020-02-01 22:10:00,0.0,0.0,0.0,7.82,5.86
2020-02-01 23:10:00,0.0,0.0,0.0,7.52,5.79
2020-02-02 00:10:00,0.0,0.0,0.0,7.31,5.72
2020-02-02 01:10:00,0.0,0.0,0.0,7.14,5.52
2020-02-02 02:10:00,0.0,0.0,0.0,7.03,5.38
2020-02-02 03:10:00,0.0,0.0,0.0,7.0,4.97
2020-02-02 04:10:00,0.0,0.0,0.0,6.94,4.14
2020-02-02 05:10:00,0.0,0.0,0.0,6.69,3.31
2020-02-02 06:10:00,0.0,0.0,0.0,6.65,2.83
2020-02-02 07:10:00,0.0,0.0,0.0,6.62,2.21
2020-02-02 08:10:00,10.58,0.0,10.58,6.34,2.48
2020-02-02 09:10:00,47.63,0.0,47.629999999999995,6.75,2.97
2020-02-02 10:10:00,96.54,2.57,93.97,7.88,3.66
2020-02-02 11:10:00,104.32,2.45,101.87,9.94,4.76
2020-02-02 12:10:00,94.38,0.0,94.36999999999999,11.2,5.86
2020-02-02 13:10:00,68.8,0.0,68.79,11.85,6.97
2020-02-02 14:10:00,51.16,0.0,51.160000000000004,12.04,7.72
2020-02-02 15:10:00,107.02,44.49,62.53,11.75,8.28
2020-02-02 16:10:00,0.0,0.0,0.0,11.19,7.72
2020-02-02 17:10:00,0.0,0.0,0.0,10.74,6.9
2020-02-02 18:10:00,0.0,0.0,0.0,10.34,6.14
2020-02-02 19:10:00,0.0,0.0,0.0,10.52,6.28
2020-02-02 20:10:00,0.0,0.0,0.0,10.11,5.72
2020-02-02 21:10:00,0.0,0.0,0.0,9.76,5.45
2020-02-02 22:10:00,0.0,0.0,0.0,9.61,5.17
2020-02-02 23:10:00,0.0,0.0,0.0,9.55,5.03
2020-02-03 00:10:00,0.0,0.0,0.0,9.56,5.03
2020-02-03 01:10:00,0.0,0.0,0.0,9.57,5.31
2020-02-03 02:10:00,0.0,0.0,0.0,9.73,5.79
2020-02-03 03:10:00,0.0,0.0,0.0,9.58,6.14
2020-02-03 04:10:00,0.0,0.0,0.0,9.42,6.14
2020-02-03 05:10:00,0.0,0.0,0.0,9.38,6.34
2020-02-03 06:10:00,0.0,0.0,0.0,9.17,6.28
2020-02-03 07:10:00,0.0,0.0,0.0,8.8,5.66
2020-02-03 08:10:00,177.97,105.9,72.07000000000001,8.8,5.79
2020-02-03 09:10:00,110.96,19.98,90.98,9.27,6.0
2020-02-03 10:10:00,169.34,35.56,133.78,9.63,6.0
2020-02-03 11:10:00,238.78,67.97,170.82,9.71,6.62
2020-02-03 12:10:00,222.23,55.65,166.58,10.17,6.48
2020-02-03 13:10:00,193.62,47.73,145.89999999999998,10.49,6.28
2020-02-03 14:10:00,111.23,16.67,94.56,10.47,6.07
2020-02-03 15:10:00,168.93,90.24,78.7,10.22,5.72
2020-02-03 16:10:00,0.0,0.0,0.0,9.59,4.9
2020-02-03 17:10:00,0.0,0.0,0.0,8.74,4.62
2020-02-03 18:10:00,0.0,0.0,0.0,8.26,4.62
2020-02-03 19:10:00,0.0,0.0,0.0,8.21,3.17
2020-02-03 20:10:00,0.0,0.0,0.0,8.1,3.17
2020-02-03 21:10:00,0.0,0.0,0.0,7.89,2.76
2020-02-03 22:10:00,0.0,0.0,0.0,7.44,3.24
2020-02-03 23:10:00,0.0,0.0,0.0,6.93,3.86
2020-02-04 00:10:00,0.0,0.0,0.0,6.3,5.1
2020-02-04 01:10:00,0.0,0.0,0.0,5.3,5.93
2020-02-04 02:10:00,0.0,0.0,0.0,4.67,5.52
2020-02-04 03:10:00,0.0,0.0,0.0,4.34,5.79
2020-02-04 04:10:00,0.0,0.0,0.0,3.81,5.59
2020-02-04 05:10:00,0.0,0.0,0.0,3.43,5.59
2020-02-04 06:10:00,0.0,0.0,0.0,3.03,5.38
2020-02-04 07:10:00,0.0,0.0,0.0,3.28,5.59
2020-02-04 08:10:00,371.99,297.46,74.53,3.04,5.31
2020-02-04 09:10:00,346.01,199.59,146.42000000000002,3.55,5.03
2020-02-04 10:10:00,350.55,165.7,184.85,3.31,5.24
2020-02-04 11:10:00,713.96,502.07,211.89000000000001,4.12,4.9
2020-02-04 12:10:00,322.63,124.52,198.11,4.61,4.9
2020-02-04 13:10:00,78.5,0.0,78.5,5.31,5.17
2020-02-04 14:10:00,80.87,2.74,78.14,5.18,5.03
2020-02-04 15:10:00,63.08,10.55,52.53,4.49,4.83
2020-02-04 16:10:00,0.0,0.0,0.0,3.96,4.28
2020-02-04 17:10:00,0.0,0.0,0.0,3.36,3.45
2020-02-04 18:10:00,0.0,0.0,0.0,3.53,3.17
